,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_entireUnits,triadLabel,triadCoef,filename,abs_y_list
1607,27.0 to 27.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",12,gMajor,0.6793662204867574,op1no4minuet1.csv,"[4.0, 2.8284271247461903, 2.0, 4.47213595499958, 5.291502622129181, 2.82842712474619, 4.0, 2.82842712474619, 5.291502622129181, 4.47213595499958, 2.0, 2.8284271247461903]"
1608,28.0 to 28.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",15,gMajor,0.7745966692414831,op1no4minuet1.csv,"[2.0, 3.898224265317047, 2.6457513110645907, 3.1622776601683795, 3.605551275463989, 2.191768139492261, 4.0, 2.191768139492261, 3.605551275463989, 3.1622776601683795, 2.6457513110645907, 3.898224265317047]"
1609,29.0 to 29.75,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",4,bMajor,0.7745966692414831,op1no4minuet1.csv,"[0.0, 0.5176380902050415, 0.9999999999999999, 1.4142135623730951, 1.7320508075688772, 1.9318516525781366, 2.0, 1.9318516525781366, 1.7320508075688772, 1.4142135623730951, 0.9999999999999999, 0.5176380902050415]"
1610,30.0 to 30.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",10,cMajor,0.9258200997725512,op1no4minuet1.csv,"[2.0, 2.191768139492261, 2.6457513110645907, 2.0, 3.605551275463989, 3.898224265317047, 2.0, 3.898224265317047, 3.605551275463989, 2.0, 2.6457513110645907, 2.191768139492261]"
1611,31.0 to 31.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,0.9258200997725512,op1no4minuet1.csv,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1612,32.0 to 32.875,"[1, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 0]",4,cMajor,0.7255892438417318,op1no4minuet1.csv,"[3.0, 1.414213562373095, 1.9999999999999998, 2.23606797749979, 1.1102230246251565e-16, 1.4142135623730951, 1.0, 1.4142135623730951, 1.1102230246251565e-16, 2.23606797749979, 1.9999999999999998, 1.414213562373095]"
1613,33.0 to 33.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",15,gMajor,0.8372183582789213,op1no4minuet1.csv,"[2.0, 1.9318516525781364, 1.0, 1.4142135623730951, 2.6457513110645907, 0.5176380902050415, 4.0, 0.5176380902050415, 2.6457513110645907, 1.4142135623730951, 1.0, 1.9318516525781364]"
1614,34.0 to 34.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",10,gMajor,0.7745966692414831,op1no4minuet1.csv,"[1.0, 4.381341395361314, 3.0, 2.23606797749979, 4.358898943540673, 2.96712783298822, 3.0, 2.96712783298822, 4.358898943540673, 2.23606797749979, 3.0, 4.381341395361314]"
1615,35.0 to 35.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",10,e-Major,0.5222329678670936,op1no4minuet1.csv,"[2.0, 4.788340341942655, 1.9999999999999998, 2.0, 5.291502622129181, 3.0119423583004523, 2.0, 3.0119423583004523, 5.291502622129181, 2.0, 1.9999999999999998, 4.788340341942655]"
1616,36.0 to 36.66666667,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",15,dMajor,0.40824829046386296,op1no4minuet1.csv,"[2.0, 4.11438977617283, 2.0, 2.0, 3.9999999999999996, 1.7526542071168774, 2.0, 1.7526542071168774, 3.9999999999999996, 2.0, 2.0, 4.11438977617283]"
1617,37.0 to 37.0,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,0.6172133998483675,op1no4minuet1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
1618,38.0 to 38.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,gMajor,0.5222329678670937,op1no4minuet1.csv,"[2.0, 1.414213562373095, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.414213562373095, 0.0, 1.414213562373095, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.414213562373095]"
1619,39.0 to 39.66666667,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",15,cMajor,0.40824829046386296,op1no4minuet1.csv,"[2.0, 3.732050807568877, 2.6457513110645907, 3.1622776601683795, 2.6457513110645907, 0.2679491924311228, 4.0, 0.2679491924311228, 2.6457513110645907, 3.1622776601683795, 2.6457513110645907, 3.732050807568877]"
1620,40.0 to 40.0,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",18,gMajor,0.9258200997725514,op1no4minuet1.csv,"[0.0, 1.9318516525781364, 1.7320508075688772, 2.8284271247461903, 3.0, 0.5176380902050415, 0.0, 0.5176380902050415, 3.0, 2.8284271247461903, 1.7320508075688772, 1.9318516525781364]"
1621,41.0 to 41.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,e-Major,0.5222329678670936,op1no4minuet1.csv,"[2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951]"
1622,42.0 to 42.875,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",15,fMajor,0.6172133998483675,op1no4minuet1.csv,"[2.0, 4.62518160134424, 2.6457513110645907, 2.8284271247461903, 4.358898943540674, 0.7795480450791575, 2.0, 0.7795480450791575, 4.358898943540674, 2.8284271247461903, 2.6457513110645907, 4.62518160134424]"
1623,43.0 to 43.0,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,0.9258200997725514,op1no4minuet1.csv,"[0.0, 2.9093129111764093, 3.0, 4.47213595499958, 4.58257569495584, 1.2393136749274758, 0.0, 1.2393136749274758, 4.58257569495584, 4.47213595499958, 3.0, 2.9093129111764093]"
1624,44.0 to 44.875,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",4,dMajor,0.7453559924999298,op1no4minuet1.csv,"[2.0, 1.414213562373095, 0.0, 1.4142135623730951, 1.9999999999999998, 1.414213562373095, 0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 0.0, 1.414213562373095]"
1625,45.0 to 45.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",11,e-Major,0.5222329678670936,op1no4minuet1.csv,"[4.0, 1.880398464385207, 1.0, 3.1622776601683795, 3.605551275463989, 3.2348263655315033, 2.0, 3.2348263655315033, 3.605551275463989, 3.1622776601683795, 1.0, 1.880398464385207]"
1626,48.0 to 48.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,0.9258200997725514,op1no4minuet1.csv,"[2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951]"
1627,49.0 to 49.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,0.9258200997725514,op1no4minuet1.csv,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1628,50.0 to 50.875,"[0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,0.8819171036881969,op1no4minuet1.csv,"[2.0, 1.9318516525781366, 1.7320508075688772, 1.4142135623730951, 1.0, 0.5176380902050415, 0.0, 0.5176380902050415, 1.0, 1.4142135623730951, 1.7320508075688772, 1.9318516525781366]"
1629,51.0 to 51.875,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0]",12,dMajor,0.9258200997725514,op1no4minuet1.csv,"[2.0, 2.6457513110645907, 2.6457513110645907, 3.1622776601683795, 5.5677643628300215, 2.6457513110645907, 4.0, 2.6457513110645907, 5.5677643628300215, 3.1622776601683795, 2.6457513110645907, 2.6457513110645907]"
1630,52.0 to 52.75,"[0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0]",3,dMinor,0.6793662204867577,op1no4minuet1.csv,"[0.0, 1.414213562373095, 1.9999999999999998, 1.4142135623730951, 0.0, 1.414213562373095, 2.0, 1.414213562373095, 0.0, 1.4142135623730951, 1.9999999999999998, 1.414213562373095]"
1631,53.0 to 53.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",15,dMajor,0.7745966692414833,op1no4minuet1.csv,"[0.0, 2.9093129111764093, 2.6457513110645903, 2.8284271247461903, 1.7320508075688772, 1.2393136749274756, 4.0, 1.2393136749274756, 1.7320508075688772, 2.8284271247461903, 2.6457513110645903, 2.9093129111764093]"
1632,54.0 to 54.0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1]",1,eMajor,0.6172133998483675,op1no4minuet1.csv,"[0.0, 2.9093129111764093, 3.0, 4.47213595499958, 4.58257569495584, 1.2393136749274758, 0.0, 1.2393136749274758, 4.58257569495584, 4.47213595499958, 3.0, 2.9093129111764093]"
1633,55.0 to 55.75,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,0.6172133998483675,op1no4minuet1.csv,"[0.0, 1.7320508075688772, 3.0, 0.0, 3.0, 1.7320508075688772, 0.0, 1.7320508075688772, 3.0, 0.0, 3.0, 1.7320508075688772]"
1634,56.0 to 56.875,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",5,dMajor,0.6172133998483675,op1no4minuet1.csv,"[0.0, 0.5176380902050415, 2.6457513110645907, 5.0990195135927845, 4.58257569495584, 1.9318516525781366, 2.0, 1.9318516525781366, 4.58257569495584, 5.0990195135927845, 2.6457513110645907, 0.5176380902050415]"
1635,57.0 to 57.875,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",17,aMinor,0.9258200997725514,op1no4minuet1.csv,"[0.0, 2.82842712474619, 1.9999999999999998, 4.47213595499958, 3.4641016151377544, 2.8284271247461903, 4.0, 2.8284271247461903, 3.4641016151377544, 4.47213595499958, 1.9999999999999998, 2.82842712474619]"
1636,58.0 to 58.75,"[0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",7,aMajor,0.6793662204867577,op1no4minuet1.csv,"[0.0, 4.62518160134424, 2.6457513110645907, 4.47213595499958, 5.196152422706632, 0.7795480450791578, 4.0, 0.7795480450791578, 5.196152422706632, 4.47213595499958, 2.6457513110645907, 4.62518160134424]"
1637,59.0 to 59.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",7,dMajor,0.5222329678670936,op1no4minuet1.csv,"[2.0, 5.137344143174882, 2.0, 3.1622776601683795, 5.291502622129181, 2.3680572532324327, 4.0, 2.3680572532324327, 5.291502622129181, 3.1622776601683795, 2.0, 5.137344143174882]"
1638,60.0 to 60.66666667,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1]",4,dMajor,0.6172133998483675,op1no4minuet1.csv,"[2.0, 0.5176380902050415, 1.7320508075688772, 1.4142135623730951, 0.9999999999999999, 1.9318516525781364, 0.0, 1.9318516525781364, 0.9999999999999999, 1.4142135623730951, 1.7320508075688772, 0.5176380902050415]"
1639,61.0 to 61.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",3,dMajor,1.0,op1no4minuet1.csv,"[1.0, 2.3941701709713277, 1.7320508075688772, 1.0, 0.9999999999999999, 1.5059711791502262, 3.0, 1.5059711791502262, 0.9999999999999999, 1.0, 1.7320508075688772, 2.3941701709713277]"
1640,62.0 to 62.875,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0]",4,dMajor,0.8268106308031117,op1no4minuet1.csv,"[2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772]"
1641,63.0 to 63.875,"[0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0]",1,aMajor,0.8819171036881969,op1no4minuet1.csv,"[1.0, 3.2348263655315033, 2.6457513110645907, 3.605551275463989, 2.6457513110645907, 1.880398464385207, 1.0, 1.880398464385207, 2.6457513110645907, 3.605551275463989, 2.6457513110645907, 3.2348263655315033]"
1642,64.0 to 64.875,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",14,aMajor,0.5555555555555556,op1no4minuet1.csv,"[3.0, 2.129764866097252, 3.4641016151377544, 2.23606797749979, 0.0, 3.385867926416764, 3.0, 3.385867926416764, 0.0, 2.23606797749979, 3.4641016151377544, 2.129764866097252]"
1643,65.0 to 65.875,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0]",8,dMajor,0.5261522196019801,op1no4minuet1.csv,"[2.0, 2.4494897427831783, 1.9999999999999998, 0.0, 2.0, 2.449489742783178, 2.0, 2.449489742783178, 2.0, 0.0, 1.9999999999999998, 2.4494897427831783]"
1644,66.0 to 66.875,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",9,dMajor,0.8164965809277259,op1no4minuet1.csv,"[1.0, 1.414213562373095, 1.9999999999999998, 2.23606797749979, 1.9999999999999998, 1.414213562373095, 1.0, 1.414213562373095, 1.9999999999999998, 2.23606797749979, 1.9999999999999998, 1.414213562373095]"
1645,67.0 to 67.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",4,dMajor,1.0,op1no4minuet1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
1646,68.0 to 68.875,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0]",4,dMajor,0.8268106308031117,op1no4minuet1.csv,"[2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772, 2.0, 1.7320508075688772, 0.9999999999999999, 0.0, 0.9999999999999999, 1.7320508075688772]"
1647,69.0 to 69.875,"[0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0]",1,aMajor,0.8819171036881969,op1no4minuet1.csv,"[1.0, 3.2348263655315033, 2.6457513110645907, 3.605551275463989, 2.6457513110645907, 1.880398464385207, 1.0, 1.880398464385207, 2.6457513110645907, 3.605551275463989, 2.6457513110645907, 3.2348263655315033]"
1648,70.0 to 70.875,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",14,aMajor,0.5555555555555556,op1no4minuet1.csv,"[3.0, 2.129764866097252, 3.4641016151377544, 2.23606797749979, 0.0, 3.385867926416764, 3.0, 3.385867926416764, 0.0, 2.23606797749979, 3.4641016151377544, 2.129764866097252]"
1649,71.0 to 71.875,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0]",8,dMajor,0.5261522196019801,op1no4minuet1.csv,"[2.0, 2.4494897427831783, 1.9999999999999998, 0.0, 2.0, 2.449489742783178, 2.0, 2.449489742783178, 2.0, 0.0, 1.9999999999999998, 2.4494897427831783]"
1650,72.0 to 72.875,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0]",4,dMajor,0.8268106308031117,op1no4minuet1.csv,"[0.0, 1.0, 1.7320508075688772, 2.0, 1.7320508075688772, 1.0, 0.0, 1.0, 1.7320508075688772, 2.0, 1.7320508075688772, 1.0]"
1651,73.0 to 73.0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",4,dMajor,0.9258200997725514,op1no4minuet1.csv,"[1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 0.9999999999999999, 0.9999999999999999]"
1652,74.0 to 74.875,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0]",4,dMajor,0.7453559924999298,op1no4minuet1.csv,"[2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951]"
1653,75.0 to 75.875,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",11,gMajor,0.5222329678670937,op1no4minuet1.csv,"[4.0, 1.8803984643852072, 0.9999999999999998, 3.1622776601683795, 3.605551275463989, 3.234826365531503, 2.0, 3.234826365531503, 3.605551275463989, 3.1622776601683795, 0.9999999999999998, 1.8803984643852072]"
1654,76.0 to 76.75,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,gMajor,0.5222329678670937,op1no4minuet1.csv,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1655,77.0 to 77.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,fMajor,0.5222329678670937,op1no4minuet1.csv,"[0.0, 1.9999999999999998, 3.4641016151377544, 4.0, 3.4641016151377544, 1.9999999999999998, 0.0, 1.9999999999999998, 3.4641016151377544, 4.0, 3.4641016151377544, 1.9999999999999998]"
1656,78.0 to 78.875,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2]",17,gMajor,0.727606875108999,op1no4minuet1.csv,"[1.0, 1.8803984643852072, 0.9999999999999999, 3.605551275463989, 3.605551275463989, 3.2348263655315033, 5.0, 3.2348263655315033, 3.605551275463989, 3.605551275463989, 0.9999999999999999, 1.8803984643852072]"
1657,79.0 to 79.75,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",16,cMajor,0.5222329678670935,op1no4minuet1.csv,"[0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544]"
1658,80.0 to 80.875,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",10,gMinor,0.5261522196019804,op1no4minuet1.csv,"[2.0, 2.6457513110645907, 4.358898943540673, 2.0, 4.358898943540673, 2.6457513110645907, 2.0, 2.6457513110645907, 4.358898943540673, 2.0, 4.358898943540673, 2.6457513110645907]"
1659,81.0 to 81.0,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",14,fMajor,0.727606875108999,op1no4minuet1.csv,"[2.0, 2.745159081886193, 1.7320508075688772, 2.8284271247461903, 2.6457513110645907, 3.8031699429735917, 6.0, 3.8031699429735917, 2.6457513110645907, 2.8284271247461903, 1.7320508075688772, 2.745159081886193]"
1660,82.0 to 82.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,cMajor,0.6172133998483675,op1no4minuet1.csv,"[1.0, 1.5059711791502262, 1.7320508075688772, 1.0, 1.0, 2.3941701709713277, 3.0, 2.3941701709713277, 1.0, 1.0, 1.7320508075688772, 1.5059711791502262]"
1661,83.0 to 83.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,e-Minor,0.2581988897471611,op1no4minuet1.csv,"[2.0, 2.2360679774997894, 0.9999999999999999, 1.4142135623730951, 0.9999999999999999, 2.23606797749979, 4.0, 2.23606797749979, 0.9999999999999999, 1.4142135623730951, 0.9999999999999999, 2.2360679774997894]"
1662,84.0 to 84.875,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",4,fMajor,0.6172133998483675,op1no4minuet1.csv,"[2.0, 1.414213562373095, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.414213562373095, 0.0, 1.414213562373095, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.414213562373095]"
1663,85.0 to 85.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2]",9,dMajor,0.3779644730092272,op1no4minuet1.csv,"[2.0, 0.7320508075688773, 2.0, 2.0, 1.9999999999999998, 2.7320508075688767, 2.0, 2.7320508075688767, 1.9999999999999998, 2.0, 2.0, 0.7320508075688773]"
1664,86.0 to 86.5,"[2, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",10,cMajor,0.3779644730092272,op1no4minuet1.csv,"[0.0, 5.0, 2.6457513110645907, 3.1622776601683795, 5.196152422706632, 5.0, 2.0, 5.0, 5.196152422706632, 3.1622776601683795, 2.6457513110645907, 5.0]"
1665,87.0 to 87.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,gMajor,0.7745966692414831,op1no4minuet1.csv,"[4.0, 4.381341395361314, 1.7320508075688772, 4.47213595499958, 3.605551275463989, 2.96712783298822, 0.0, 2.96712783298822, 3.605551275463989, 4.47213595499958, 1.7320508075688772, 4.381341395361314]"
1666,88.0 to 88.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]",11,dMajor,0.727606875108999,op1no4minuet1.csv,"[1.0, 2.449489742783178, 1.9999999999999998, 3.0, 4.0, 2.449489742783178, 1.0, 2.449489742783178, 4.0, 3.0, 1.9999999999999998, 2.449489742783178]"
1667,89.0 to 89.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15,gMajor,0.5222329678670937,op1no4minuet1.csv,"[1.0, 4.234170902346232, 1.7320508075688772, 2.23606797749979, 4.358898943540674, 2.0178693638896674, 3.0, 2.0178693638896674, 4.358898943540674, 2.23606797749979, 1.7320508075688772, 4.234170902346232]"
1668,90.0 to 90.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",7,gMajor,0.6793662204867574,op1no4minuet1.csv,"[2.0, 4.62518160134424, 3.0, 4.47213595499958, 3.605551275463989, 0.7795480450791575, 6.0, 0.7795480450791575, 3.605551275463989, 4.47213595499958, 3.0, 4.62518160134424]"
1669,91.0 to 91.75,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3]",16,gMajor,0.6793662204867574,op1no4minuet1.csv,"[0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544, 0.0, 3.4641016151377544, 3.4641016151377544]"
1670,92.0 to 92.875,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1]",14,dMajor,0.7745966692414833,op1no4minuet1.csv,"[4.0, 1.035276180410083, 3.9999999999999996, 4.47213595499958, 4.0, 3.863703305156273, 4.0, 3.863703305156273, 4.0, 4.47213595499958, 3.9999999999999996, 1.035276180410083]"
1671,93.0 to 93.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",12,gMajor,0.6793662204867574,op1no4minuet1.csv,"[4.0, 2.8284271247461903, 2.0, 4.47213595499958, 5.291502622129181, 2.82842712474619, 4.0, 2.82842712474619, 5.291502622129181, 4.47213595499958, 2.0, 2.8284271247461903]"
1672,94.0 to 94.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",15,gMajor,0.7745966692414831,op1no4minuet1.csv,"[2.0, 3.898224265317047, 2.6457513110645907, 3.1622776601683795, 3.605551275463989, 2.191768139492261, 4.0, 2.191768139492261, 3.605551275463989, 3.1622776601683795, 2.6457513110645907, 3.898224265317047]"
1673,95.0 to 95.75,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",4,bMajor,0.7745966692414831,op1no4minuet1.csv,"[0.0, 0.5176380902050415, 0.9999999999999999, 1.4142135623730951, 1.7320508075688772, 1.9318516525781366, 2.0, 1.9318516525781366, 1.7320508075688772, 1.4142135623730951, 0.9999999999999999, 0.5176380902050415]"
1674,96.0 to 96.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",10,cMajor,0.9258200997725512,op1no4minuet1.csv,"[2.0, 2.191768139492261, 2.6457513110645907, 2.0, 3.605551275463989, 3.898224265317047, 2.0, 3.898224265317047, 3.605551275463989, 2.0, 2.6457513110645907, 2.191768139492261]"
1675,97.0 to 97.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,0.9258200997725512,op1no4minuet1.csv,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1676,98.0 to 98.875,"[1, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 0]",4,cMajor,0.7255892438417318,op1no4minuet1.csv,"[3.0, 1.414213562373095, 1.9999999999999998, 2.23606797749979, 1.1102230246251565e-16, 1.4142135623730951, 1.0, 1.4142135623730951, 1.1102230246251565e-16, 2.23606797749979, 1.9999999999999998, 1.414213562373095]"
1677,99.0 to 99.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",15,gMajor,0.8372183582789213,op1no4minuet1.csv,"[2.0, 1.9318516525781364, 1.0, 1.4142135623730951, 2.6457513110645907, 0.5176380902050415, 4.0, 0.5176380902050415, 2.6457513110645907, 1.4142135623730951, 1.0, 1.9318516525781364]"
1678,100.0 to 100.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",10,gMajor,0.7745966692414831,op1no4minuet1.csv,"[1.0, 4.381341395361314, 3.0, 2.23606797749979, 4.358898943540673, 2.96712783298822, 3.0, 2.96712783298822, 4.358898943540673, 2.23606797749979, 3.0, 4.381341395361314]"
1679,101.0 to 101.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",10,e-Major,0.5222329678670936,op1no4minuet1.csv,"[2.0, 4.788340341942655, 1.9999999999999998, 2.0, 5.291502622129181, 3.0119423583004523, 2.0, 3.0119423583004523, 5.291502622129181, 2.0, 1.9999999999999998, 4.788340341942655]"
1680,102.0 to 102.66666670000001,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",15,dMajor,0.40824829046386296,op1no4minuet1.csv,"[2.0, 4.11438977617283, 2.0, 2.0, 3.9999999999999996, 1.7526542071168774, 2.0, 1.7526542071168774, 3.9999999999999996, 2.0, 2.0, 4.11438977617283]"
1681,103.0 to 103.0,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,0.6172133998483675,op1no4minuet1.csv,"[0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951, 0.0, 1.4142135623730951, 2.0, 1.4142135623730951, 0.0, 1.4142135623730951, 1.9999999999999998, 1.4142135623730951]"
1682,104.0 to 104.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,gMajor,0.5222329678670937,op1no4minuet1.csv,"[2.0, 1.414213562373095, 1.1102230246251565e-16, 1.4142135623730951, 2.0, 1.414213562373095, 0.0, 1.414213562373095, 2.0, 1.4142135623730951, 1.1102230246251565e-16, 1.414213562373095]"
1683,105.0 to 105.66666670000001,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",15,cMajor,0.40824829046386296,op1no4minuet1.csv,"[2.0, 3.732050807568877, 2.6457513110645907, 3.1622776601683795, 2.6457513110645907, 0.2679491924311228, 4.0, 0.2679491924311228, 2.6457513110645907, 3.1622776601683795, 2.6457513110645907, 3.732050807568877]"
